-4.792294403714419,-6.609378817260929,A
-3.1453370771017357,-5.697014160130472,A
-1.3100020648053734,-2.0449057508659045,A
-13.090232759232137,2.592078426424232,A
-0.8782474830989466,-0.5627339557824653,A
-9.546198839771503,-0.205680526794899,A
-5.021218231972236,1.4332045728079346,A
-10.95459581036569,-1.1109420088195987,A
-1.5850256136586531,0.5805741120471826,A
-4.689188620728933,-1.8990086381180655,A
-6.305186664607097,1.6623928350710284,A
-3.8051385281402768,0.41897289539491545,A
-4.785602777955516,1.1410265337903196,A
-3.3869629923942095,1.5089275607824857,A
-0.6713708485469496,-4.2624713018976035,A
-4.934430669597186,-0.6702875217201288,A
-4.867686009927273,0.5578456424311123,A
-4.151131461595187,3.0251437436692816,A
-9.998614043950028,1.7434476625508772,A
-1.1495067324299484,-2.945817981719602,A
-4.647738894018822,0.06258716648877452,A
-2.6129652509993964,-4.3170163656680245,A
-3.446800575469467,-6.79017133470267,A
-6.632519196619855,0.6520034981021499,A
-4.790376772024059,1.5697126133234,A
-7.7358976286774155,-1.5604417090870848,A
0.3489885324124504,-1.8264763742209655,A
-4.015220287005011,-0.11731287430278804,A
-6.285532459850764,0.16963585234249529,A
0.4207802615118297,-1.8505159366268382,A
0.8705587276600255,0.8614835973666498,A
-4.8510244745355315,-3.2655710357990495,A
-2.074137383625466,-1.1329992782311278,A
-3.848495812545795,1.4760345216194468,A
-0.3800995308470938,3.890806374806415,A
-7.025714583087669,0.08070729722018827,A
-4.939942920373527,0.18191203331541642,A
-5.566960881129912,-2.6037451955188087,A
-5.642061242998261,3.7391016460267874,A
-4.071219195851753,2.4641277647915927,A
-5.9515609346446965,1.6402005290898436,A
-10.655764128143108,0.5387972173475823,A
-13.143039959601207,0.3560269133171089,A
-8.239310945765014,-3.6726940595166053,A
-3.150714748918235,4.952546292357918,A
-8.385532294677038,-0.650070321936194,A
-3.536045644265657,1.8791081887022365,A
-3.732476199795017,6.441618048061309,A
-1.1509016996900678,-1.7379733371666912,A
-7.22093217974762,5.743266616569623,A
3.8202377205890845,-0.9065627732616188,B
4.147034527755615,-2.4072893566632767,B
0.5618187793622234,-5.02180370661893,B
4.601812686013126,2.771441892160902,B
5.718882563851542,-7.455635290404093,B
8.382073707485477,-3.5481967823798533,B
3.7195411107912935,2.2037579335113944,B
7.861846013550277,3.743556904112782,B
4.574484185380384,-1.8555816095179363,B
7.751229495139306,1.1290190089896415,B
3.551765331072696,2.6094402433269597,B
3.693535517428354,-2.418620981891312,B
9.4637917623713,-2.120073767839047,B
5.344385371903534,-1.2870869435734624,B
0.5067304637596388,5.011852814925453,B
9.30488011067963,-1.9207858704188787,B
4.284361798909251,1.5482224790462684,B
1.9812528937677691,0.7244527253185983,B
3.838730148347519,7.008719588419687,B
6.1777381755766045,0.5545124928837768,B
5.983952419139373,1.5793744834950472,B
3.053344390344408,1.2757879646659651,B
4.80929191033012,-3.862411127399484,B
3.5674428728530927,3.5056640933262906,B
10.847104191300392,-1.2635531560886109,B
9.290207950001218,-5.477721327238257,B
9.498352723089686,-1.0856896835215584,B
12.876598602914953,-0.6830774884088958,B
4.449382592189307,3.8101084692305216,B
1.8708026190551346,-3.682078356460808,B
1.00482329085159,-0.671251464278448,B
2.085521356804766,1.1201967249487208,B
4.074718518681463,-3.6214208036215005,B
4.567050875746494,-0.2819203415587245,B
5.934440407628149,-3.1533725614459707,B
5.0099508515344935,-2.4804654055768287,B
6.1143838888913535,-4.699876551896378,B
3.474910940515895,2.7014467689497033,B
1.9440911743882854,-2.2601589700176357,B
6.135798217743106,-1.195751524176804,B
8.208874783220999,-0.26598003194609476,B
8.625631530297674,-1.9861031806990335,B
3.561649012569219,-0.868779126114745,B
0.6284657188623992,-0.3609490711198105,B
6.235421549713171,-1.6444289816315183,B
7.864893093199878,-0.9063846891643155,B
1.1753980153373593,1.1481573161124659,B
4.751362863452356,-2.7923975552400213,B
2.3974883663560176,-4.4656903897573414,B
9.033506893873852,-3.3158345156215177,B
